locusId1,locusId2,gene1,gene2,layer,source,subtype,score,interaction_class,validation,zscore,read_ratio,query_gene,polarity,gene_direction
SPD_0942,SPD_2064,SPD_0942,comD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.575237543,0.342639004,,,
SPD_0942,SPD_2068,SPD_0942,SPD_2068,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.912630446,0.594465714,,,
SPD_0942,SPD_2069,SPD_0942,SPD_2069,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.793214637,2.425716582,,,
SPD_0943,SPD_1717,SPD_0943,SPD_1717,genetic_interaction,Dual Tn-seq,strong,,negative,Untested,-4.109132691,0.193454997,,,
SPD_0943,SPD_2032,SPD_0943,SPD_2032,genetic_interaction,Dual Tn-seq,medium-only,,negative,Untested,-3.819921652,0.1108541,,,
SPD_0943,SPD_0944,SPD_0943,SPD_0944,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-22.40774932,0.375048614,,,
SPD_0943,SPD_0945,SPD_0943,SPD_0945,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-21.71862017,0.610872726,,,
SPD_0943,SPD_0946,SPD_0943,SPD_0946,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-19.48802548,0.671246331,,,
SPD_0943,SPD_0947,SPD_0943,SPD_0947,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-17.29150672,0.697104845,,,
SPD_0943,SPD_0948,SPD_0943,SPD_0948,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-13.07215492,0.805154902,,,
SPD_0943,SPD_0949,SPD_0943,SPD_0949,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.574278229,0.809287303,,,
SPD_0943,SPD_0950,SPD_0943,SPD_0950,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.712376461,0.855349208,,,
SPD_0943,SPD_0967,SPD_0943,murA-1,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.806579298,1.176852407,,,
SPD_0943,SPD_0982,SPD_0943,SPD_0982,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.514229941,1.323284741,,,
SPD_0943,SPD_1018,SPD_0943,iga,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.712302427,1.205178771,,,
SPD_0943,SPD_1020,SPD_0943,rnhB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.213300726,1.204791714,,,
SPD_0943,SPD_1021,SPD_0943,SPD_1021,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.028504771,1.230170718,,,
SPD_0943,SPD_1030,SPD_0943,pyrC,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.496702272,1.078788279,,,
SPD_0943,SPD_1038,SPD_0943,phpA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.237113819,1.128110919,,,
SPD_0943,SPD_1044,SPD_0943,lacR2,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.101915356,1.304366043,,,
SPD_0943,SPD_1051,SPD_0943,lacC,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.631861609,1.299317213,,,
SPD_0943,SPD_1071,SPD_0943,SPD_1071,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.181076472,1.18385545,,,
SPD_0943,SPD_1095,SPD_0943,SPD_1095,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.031089037,1.281511373,,,
SPD_0943,SPD_1098,SPD_0943,SPD_1098,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.766801779,1.2283135,,,
SPD_0943,SPD_1131,SPD_0943,carB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.667633118,1.213538424,,,
SPD_0943,SPD_1141,SPD_0943,uraA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.298467187,1.236241637,,,
SPD_0943,SPD_1376,SPD_0943,SPD_1376,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.296345814,1.070144218,,,
SPD_0943,SPD_1499,SPD_0943,nanB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.572297751,1.08419777,,,
SPD_0943,SPD_1535,SPD_0943,scrR,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.364165153,0.616204671,,,
SPD_0943,SPD_1633,SPD_0943,galT-2,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.157478868,0.707244641,,,
SPD_0943,SPD_1638,SPD_0943,SPD_1638,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.976858646,0.760237272,,,
SPD_0943,SPD_1670,SPD_0943,amiC,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.265190524,0.50722685,,,
SPD_0943,SPD_1675,SPD_0943,rafG,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.079991881,0.740518574,,,
SPD_0943,SPD_1678,SPD_0943,aga,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.351886261,0.703161495,,,
SPD_0943,SPD_1752,SPD_0943,SPD_1752,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.135182832,0.915449368,,,
SPD_0943,SPD_1829,SPD_0943,SPD_1829,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.753205182,0.490035717,,,
SPD_0943,SPD_1876,SPD_0943,SPD_1876,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.049123291,0.71872977,,,
SPD_0943,SPD_1877,SPD_0943,thrC,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.28596122,0.742518716,,,
SPD_0943,SPD_1948,SPD_0943,SPD_1948,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.272731479,0.702955437,,,
SPD_0943,SPD_1965,SPD_0943,pcpA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.097897972,1.221680097,,,
SPD_0943,SPD_1988,SPD_0943,SPD_1988,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.832417284,0.861322198,,,
SPD_0943,SPD_1991,SPD_0943,SPD_1991,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.416886098,0.825976181,,,
SPD_0943,SPD_1994,SPD_0943,fucA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.775663704,0.813746953,,,
SPD_0943,SPD_2002,SPD_0943,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,16.2563174,2.268775609,,,
SPD_0943,SPD_2003,SPD_0943,dltC,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.26943935,2.128124273,,,
SPD_0943,SPD_2004,SPD_0943,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,19.53666505,2.388240047,,,
SPD_0943,SPD_2005,SPD_0943,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,16.88956393,2.430345732,,,
SPD_0943,SPD_2007,SPD_0943,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,20.32958695,2.016939059,,,
SPD_0943,SPD_2009,SPD_0943,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,19.06457125,2.11594248,,,
SPD_0943,SPD_2011,SPD_0943,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.895479349,1.985285663,,,
SPD_0943,SPD_2012,SPD_0943,glpO,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.931969441,1.792727635,,,
SPD_0943,SPD_2013,SPD_0943,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,12.51869331,1.745304517,,,
SPD_0943,SPD_2014,SPD_0943,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,15.33385058,1.935582008,,,
SPD_0943,SPD_2017,SPD_0943,cbpA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.683094769,1.495955879,,,
SPD_0943,SPD_2018,SPD_0943,SPD_2018,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.326181397,1.749726617,,,
SPD_0943,SPD_2019,SPD_0943,SPD_2019,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.896442912,1.496236046,,,
SPD_0943,SPD_2020,SPD_0943,SPD_2020,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.490753318,1.722908962,,,
SPD_0943,SPD_2033,SPD_0943,yfiA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.628609475,0.365033411,,,
SPD_0943,SPD_2034,SPD_0943,SPD_2034,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.172878936,0.358918231,,,
SPD_0943,SPD_2035,SPD_0943,SPD_2035,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.312753831,0.368994433,,,
SPD_0943,SPD_2036,SPD_0943,SPD_2036,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.706290898,0.414461692,,,
SPD_0943,SPD_2051,SPD_0943,SPD_2051,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.967865909,0.383944656,,,
SPD_0943,SPD_2052,SPD_0943,SPD_2052,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.803923623,0.232095681,,,
SPD_0943,SPD_2058,SPD_0943,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-14.7047313,0.432700099,,,
SPD_0943,SPD_2060,SPD_0943,SPD_2060,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.172649072,0.510458514,,,
SPD_0943,SPD_2064,SPD_0943,comD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.403480024,0.536068635,,,
SPD_0943,SPD_2068,SPD_0943,SPD_2068,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.77345855,0.483328281,,,
SPD_0943,SPD_2069,SPD_0943,SPD_2069,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.571824778,2.04100666,,,
SPD_0944,SPD_0945,SPD_0944,SPD_0945,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-19.51868781,0.266471907,,,
SPD_0944,SPD_0946,SPD_0944,SPD_0946,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-13.54201866,0.46423407,,,
SPD_0944,SPD_0947,SPD_0944,SPD_0947,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.40061971,0.632586392,,,
SPD_0944,SPD_0948,SPD_0944,SPD_0948,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.708343099,0.712291865,,,
SPD_0944,SPD_0949,SPD_0944,SPD_0949,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.725114055,0.800728399,,,
SPD_0944,SPD_0950,SPD_0944,SPD_0950,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.976792453,0.852417746,,,
SPD_0944,SPD_1018,SPD_0944,iga,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.014739699,1.185443516,,,
SPD_0944,SPD_1060,SPD_0944,lepA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.406169323,1.282773412,,,
SPD_0944,SPD_1071,SPD_0944,SPD_1071,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.84463096,1.212171851,,,
SPD_0944,SPD_1098,SPD_0944,SPD_1098,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.82532652,1.462003783,,,
SPD_0944,SPD_1876,SPD_0944,SPD_1876,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.112941908,0.655398606,,,
SPD_0944,SPD_2002,SPD_0944,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.832861035,2.141974082,,,
SPD_0944,SPD_2004,SPD_0944,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.482625878,1.999360641,,,
SPD_0944,SPD_2005,SPD_0944,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.34356885,2.237633339,,,
SPD_0944,SPD_2007,SPD_0944,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.822039037,2.043134971,,,
SPD_0944,SPD_2009,SPD_0944,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.037374656,2.12921866,,,
SPD_0944,SPD_2013,SPD_0944,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.310921571,1.846817172,,,
SPD_0944,SPD_2014,SPD_0944,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.149933878,1.915629427,,,
SPD_0944,SPD_2019,SPD_0944,SPD_2019,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.245674994,1.532123504,,,
SPD_0944,SPD_2058,SPD_0944,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.531886111,0.320660368,,,
SPD_0944,SPD_2068,SPD_0944,SPD_2068,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.812161621,0.435254329,,,
SPD_0945,SPD_1717,SPD_0945,SPD_1717,genetic_interaction,Dual Tn-seq,medium-only,,negative,Untested,-3.032146879,0.156029557,,,
SPD_0945,SPD_0946,SPD_0945,SPD_0946,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-31.84355842,0.260789847,,,
SPD_0945,SPD_0947,SPD_0945,SPD_0947,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-22.05710436,0.458405445,,,
SPD_0945,SPD_0948,SPD_0945,SPD_0948,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-17.12524277,0.623374012,,,
SPD_0945,SPD_0949,SPD_0945,SPD_0949,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.607767981,0.801581837,,,
SPD_0945,SPD_0950,SPD_0945,SPD_0950,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.04978077,0.786364529,,,
SPD_0945,SPD_0967,SPD_0945,murA-1,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.406202713,1.239346497,,,
SPD_0945,SPD_0982,SPD_0945,SPD_0982,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.398192424,1.316229258,,,
SPD_0945,SPD_1018,SPD_0945,iga,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.655889827,1.239881302,,,
SPD_0945,SPD_1024,SPD_0945,SPD_1024,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.777970529,1.321093796,,,
SPD_0945,SPD_1029,SPD_0945,SPD_1029,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.701728302,1.287376662,,,
SPD_0945,SPD_1038,SPD_0945,phpA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.044638143,1.247253426,,,
SPD_0945,SPD_1046,SPD_0945,lacG-2,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.4612711,1.270640917,,,
SPD_0945,SPD_1047,SPD_0945,lacE-2,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.427556313,1.183479363,,,
SPD_0945,SPD_1060,SPD_0945,lepA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.261883799,1.342240279,,,
SPD_0945,SPD_1071,SPD_0945,SPD_1071,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.8156769,1.249751016,,,
SPD_0945,SPD_1072,SPD_0945,SPD_1072,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.060744015,1.500497675,,,
SPD_0945,SPD_1079,SPD_0945,SPD_1079,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.089063783,1.179268645,,,
SPD_0945,SPD_1096,SPD_0945,uvrB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.586285113,1.521415677,,,
SPD_0945,SPD_1099,SPD_0945,SPD_1099,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.099065406,1.597086095,,,
SPD_0945,SPD_1131,SPD_0945,carB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.114129151,1.256433997,,,
SPD_0945,SPD_1141,SPD_0945,uraA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.144477564,1.315054158,,,
SPD_0945,SPD_1175,SPD_0945,SPD_1175,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.165059509,1.104415718,,,
SPD_0945,SPD_1177,SPD_0945,SPD_1177,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.265638234,1.107816086,,,
SPD_0945,SPD_1179,SPD_0945,SPD_1179,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.970064461,1.065360873,,,
SPD_0945,SPD_1213,SPD_0945,SPD_1213,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.281396576,1.14859754,,,
SPD_0945,SPD_1277,SPD_0945,SPD_1277,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.080168151,1.239399728,,,
SPD_0945,SPD_1354,SPD_0945,SPD_1354,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.401884165,1.590279563,,,
SPD_0945,SPD_1617,SPD_0945,SPD_1617,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.140076444,0.812368867,,,
SPD_0945,SPD_1673,SPD_0945,gtfA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.620549854,0.800068501,,,
SPD_0945,SPD_1829,SPD_0945,SPD_1829,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.121023335,0.413878257,,,
SPD_0945,SPD_1876,SPD_0945,SPD_1876,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.910888433,0.64402676,,,
SPD_0945,SPD_2002,SPD_0945,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,12.7249772,2.458415897,,,
SPD_0945,SPD_2003,SPD_0945,dltC,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.304461301,3.066053714,,,
SPD_0945,SPD_2004,SPD_0945,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,13.52755784,2.259474355,,,
SPD_0945,SPD_2005,SPD_0945,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,11.48351251,2.186077219,,,
SPD_0945,SPD_2006,SPD_0945,SPD_2006,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.069600969,2.156179854,,,
SPD_0945,SPD_2007,SPD_0945,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,15.70128968,2.08225709,,,
SPD_0945,SPD_2009,SPD_0945,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,12.34635739,1.951637101,,,
SPD_0945,SPD_2011,SPD_0945,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.885252474,2.102491605,,,
SPD_0945,SPD_2012,SPD_0945,glpO,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.431368251,1.48354677,,,
SPD_0945,SPD_2013,SPD_0945,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.852928455,1.732220611,,,
SPD_0945,SPD_2014,SPD_0945,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,10.3989596,1.908884876,,,
SPD_0945,SPD_2017,SPD_0945,cbpA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.861306019,1.714389583,,,
SPD_0945,SPD_2018,SPD_0945,SPD_2018,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.793455712,1.717298406,,,
SPD_0945,SPD_2019,SPD_0945,SPD_2019,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.694265334,1.748443424,,,
SPD_0945,SPD_2033,SPD_0945,yfiA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.429436981,0.272419405,,,
SPD_0945,SPD_2034,SPD_0945,SPD_2034,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.502008218,0.243495242,,,
SPD_0945,SPD_2058,SPD_0945,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.89206793,0.436778012,,,
SPD_0945,SPD_2060,SPD_0945,SPD_2060,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.02076104,0.614378875,,,
SPD_0945,SPD_2064,SPD_0945,comD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.92804648,0.584396156,,,
SPD_0945,SPD_2068,SPD_0945,SPD_2068,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.27249205,0.556471415,,,
SPD_0945,SPD_2069,SPD_0945,SPD_2069,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.712811966,2.985728493,,,
SPD_0946,SPD_1717,SPD_0946,SPD_1717,genetic_interaction,Dual Tn-seq,strong,,negative,Untested,-3.727544577,0.0,,,
SPD_0946,SPD_0947,SPD_0946,SPD_0947,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-33.42103412,0.246133688,,,
SPD_0946,SPD_0948,SPD_0946,SPD_0948,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-24.66007445,0.467291533,,,
SPD_0946,SPD_0949,SPD_0946,SPD_0949,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.02653499,0.658410134,,,
SPD_0946,SPD_0950,SPD_0946,SPD_0950,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-13.80355913,0.693477373,,,
SPD_0946,SPD_0980,SPD_0946,prs2,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.735054291,2.807754026,,,
SPD_0946,SPD_0982,SPD_0946,SPD_0982,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.60748788,1.567975978,,,
SPD_0946,SPD_1002,SPD_0946,pulA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.270130797,1.203708263,,,
SPD_0946,SPD_1007,SPD_0946,glgD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.721953591,1.187322357,,,
SPD_0946,SPD_1008,SPD_0946,glgA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.151431376,1.302454586,,,
SPD_0946,SPD_1018,SPD_0946,iga,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.558814314,1.192624067,,,
SPD_0946,SPD_1060,SPD_0946,lepA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.733455912,1.230733207,,,
SPD_0946,SPD_1071,SPD_0946,SPD_1071,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.681877604,1.263998269,,,
SPD_0946,SPD_1080,SPD_0946,SPD_1080,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.856328872,1.335237987,,,
SPD_0946,SPD_1098,SPD_0946,SPD_1098,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.481172975,1.540220721,,,
SPD_0946,SPD_1103,SPD_0946,SPD_1103,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.046173045,1.315362765,,,
SPD_0946,SPD_1130,SPD_0946,licD2,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.156248142,1.764516005,,,
SPD_0946,SPD_1166,SPD_0946,SPD_1166,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.462931575,1.201217578,,,
SPD_0946,SPD_1167,SPD_0946,SPD_1167,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.015151454,1.187335703,,,
SPD_0946,SPD_1169,SPD_0946,SPD_1169,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.787497756,1.161591511,,,
SPD_0946,SPD_1175,SPD_0946,SPD_1175,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.864051222,1.177249429,,,
SPD_0946,SPD_1176,SPD_0946,SPD_1176,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.059497659,1.311104758,,,
